cond,seed,config,method,job,site,fed_auroc,fed_auprc,own_gain,local_auroc,local_auprc,prevalence,best_epoch_mean,delta_auroc,delta_auprc
0.1_0.75,123,A_gammA_S,fedadaptproto,alpha0.1_gamma0.75_seed123/fedadaptproto,site_D,0.7283726398540044,0.1820824664508968,0.0502737418403874,0.71115,0.219442,0.0795,10.4,0.017222639854004407,-0.03735953354910321
0.1_0.75,123,A_gammA_S,fedadaptproto,alpha0.1_gamma0.75_seed123/fedadaptproto,site_E,0.7311992089565142,0.1454826783274516,0.0420674116019711,0.743747,0.160297,0.0522,6.4,-0.012547791043485801,-0.014814321672548397
0.1_0.75,123,A_gammA_S,scaffold,alpha0.1_gamma0.75_seed123/scaffold,site_A,0.7939223323008273,0.6686911516449454,0.0652626009421862,0.797515,0.680767,0.334,8.2,-0.003592667699172658,-0.012075848355054597
0.1_0.75,123,A_gammA_S,scaffold,alpha0.1_gamma0.75_seed123/scaffold,site_B,0.7439077749802775,0.353930429772536,0.0311020554922993,0.756722,0.41009,0.1249,6.8,-0.012814225019722514,-0.056159570227463984
0.1_0.75,123,A_gammA_S,scaffold,alpha0.1_gamma0.75_seed123/scaffold,site_C,0.7650390739761442,0.4697350808978318,0.0410467712556553,0.767094,0.48552,0.1742,3.4,-0.0020549260238558187,-0.015784919102168227
0.1_0.75,123,A_gammA_S,scaffold,alpha0.1_gamma0.75_seed123/scaffold,site_D,0.7250750495380943,0.1477596840709583,0.0469761515244774,0.71115,0.219442,0.0795,10.4,0.01392504953809437,-0.0716823159290417
0.1_0.75,123,A_gammA_S,scaffold,alpha0.1_gamma0.75_seed123/scaffold,site_E,0.7287515129246996,0.1349057411391671,0.0396197155701565,0.743747,0.160297,0.0522,6.4,-0.014995487075300407,-0.025391258860832905
0.1_0.75,123,A_gammA_S,fedadapt,alpha0.1_gamma0.75_seed123/fedadapt,site_A,0.7922476242674882,0.672647943650724,0.0635878929088471,0.797515,0.680767,0.334,8.2,-0.005267375732511792,-0.00811905634927601
0.1_0.75,123,A_gammA_S,fedadapt,alpha0.1_gamma0.75_seed123/fedadapt,site_B,0.739047129625145,0.348177024925732,0.0262414101371668,0.756722,0.41009,0.1249,6.8,-0.017674870374855045,-0.06191297507426802
0.1_0.75,123,A_gammA_S,fedadapt,alpha0.1_gamma0.75_seed123/fedadapt,site_C,0.7648698513426171,0.4542425257967095,0.0408775486221282,0.767094,0.48552,0.1742,3.4,-0.0022241486573829627,-0.03127747420329052
0.1_0.75,123,A_gammA_S,fedadapt,alpha0.1_gamma0.75_seed123/fedadapt,site_D,0.729227070746338,0.1752325820106234,0.051128172732721,0.71115,0.219442,0.0795,10.4,0.01807707074633802,-0.04420941798937661
0.1_0.75,123,A_gammA_S,fedadapt,alpha0.1_gamma0.75_seed123/fedadapt,site_E,0.7340953790957033,0.1278283586270046,0.0449635817411602,0.743747,0.160297,0.0522,6.4,-0.00965162090429672,-0.032468641372995405
0.5_0.5,42,A_gammA_S,fedavg,alpha0.5_gamma0.5_seed42/fedavg,site_A,0.7891021078860753,0.6268976722874783,0.0498445545999894,0.788413,0.631997,0.2914,8.4,0.0006891078860752353,-0.005099327712521751
0.5_0.5,42,A_gammA_S,fedavg,alpha0.5_gamma0.5_seed42/fedavg,site_B,0.7379189623507806,0.3712121700963325,0.0250768062215873,0.764817,0.41001,0.1381,5.4,-0.026898037649219386,-0.03879782990366748
0.5_0.5,42,A_gammA_S,fedavg,alpha0.5_gamma0.5_seed42/fedavg,site_C,0.7660373780183236,0.4790817816876861,0.0787915411139477,0.771405,0.504599,0.1742,5.4,-0.005367621981676396,-0.025517218312313905
0.5_0.5,42,A_gammA_S,fedavg,alpha0.5_gamma0.5_seed42/fedavg,site_D,0.7223867617889357,0.2376457745345407,0.0737170438257395,0.727229,0.286454,0.1048,7.8,-0.004842238211064331,-0.04880822546545929
0.5_0.5,42,A_gammA_S,fedavg,alpha0.5_gamma0.5_seed42/fedavg,site_E,0.7513368077528069,0.2828415696251933,0.0380634254822902,0.746544,0.26721,0.0848,11.0,0.004792807752806882,0.015631569625193298
0.5_0.5,42,A_gammA_S,fedprox,alpha0.5_gamma0.5_seed42/fedprox,site_A,0.787785508573552,0.6173601143694463,0.0485279552874662,0.788413,0.631997,0.2914,8.4,-0.0006274914264480236,-0.014636885630553764
0.5_0.5,42,A_gammA_S,fedprox,alpha0.5_gamma0.5_seed42/fedprox,site_B,0.7548517583239804,0.3861907639371173,0.0420096021947872,0.764817,0.41001,0.1381,5.4,-0.009965241676019532,-0.023819236062882665
0.5_0.5,42,A_gammA_S,fedprox,alpha0.5_gamma0.5_seed42/fedprox,site_C,0.7665912293385372,0.480138881702434,0.0793453924341612,0.771405,0.504599,0.1742,5.4,-0.004813770661462824,-0.024460118297566003
0.5_0.5,42,A_gammA_S,fedprox,alpha0.5_gamma0.5_seed42/fedprox,site_D,0.7220754788689571,0.2368269525931027,0.0734057609057609,0.727229,0.286454,0.1048,7.8,-0.0051535211310429485,-0.04962704740689727
0.5_0.5,42,A_gammA_S,fedprox,alpha0.5_gamma0.5_seed42/fedprox,site_E,0.7514938798387243,0.2713825120309288,0.0382204975682076,0.746544,0.26721,0.0848,11.0,0.004949879838724303,0.004172512030928777
0.5_0.5,42,A_gammA_S,fedadaptproto,alpha0.5_gamma0.5_seed42/fedadaptproto,site_A,0.7824803329219091,0.6117976488439906,0.0432227796358233,0.788413,0.631997,0.2914,8.4,-0.005932667078090925,-0.02019935115600946
0.5_0.5,42,A_gammA_S,fedadaptproto,alpha0.5_gamma0.5_seed42/fedadaptproto,site_B,0.7607992806856443,0.4022981410980916,0.047957124556451,0.764817,0.41001,0.1381,5.4,-0.004017719314355683,-0.007711858901908397
0.5_0.5,42,A_gammA_S,fedadaptproto,alpha0.5_gamma0.5_seed42/fedadaptproto,site_C,0.772302481338472,0.4903677524696717,0.0850566444340961,0.771405,0.504599,0.1742,5.4,0.000897481338472006,-0.01423124753032834
0.5_0.5,42,A_gammA_S,fedadaptproto,alpha0.5_gamma0.5_seed42/fedadaptproto,site_D,0.7230609064848195,0.2611232564358993,0.0743911885216233,0.727229,0.286454,0.1048,7.8,-0.004168093515180549,-0.0253307435641007
0.5_0.5,42,A_gammA_S,fedadaptproto,alpha0.5_gamma0.5_seed42/fedadaptproto,site_E,0.7506124681335768,0.2814007242161278,0.0373390858630602,0.746544,0.26721,0.0848,11.0,0.0040684681335768635,0.01419072421612777
0.5_0.5,42,A_gammA_S,scaffold,alpha0.5_gamma0.5_seed42/scaffold,site_A,0.7898961319477624,0.619294619905322,0.0506385786616766,0.788413,0.631997,0.2914,8.4,0.001483131947762395,-0.012702380094678056
0.5_0.5,42,A_gammA_S,scaffold,alpha0.5_gamma0.5_seed42/scaffold,site_B,0.745661936423721,0.3796281160740475,0.0328197802945278,0.764817,0.41001,0.1381,5.4,-0.01915506357627894,-0.03038188392595248
0.5_0.5,42,A_gammA_S,scaffold,alpha0.5_gamma0.5_seed42/scaffold,site_C,0.761266525697312,0.4717714068650249,0.0740206887929361,0.771405,0.504599,0.1742,5.4,-0.010138474302687994,-0.03282759313497513
0.5_0.5,42,A_gammA_S,scaffold,alpha0.5_gamma0.5_seed42/scaffold,site_D,0.7162669757778454,0.2718950147655492,0.0675972578146492,0.727229,0.286454,0.1048,7.8,-0.010962024222154643,-0.014558985234450761
0.5_0.5,42,A_gammA_S,scaffold,alpha0.5_gamma0.5_seed42/scaffold,site_E,0.7384975772478259,0.2599272837138099,0.0252241949773093,0.746544,0.26721,0.0848,11.0,-0.008046422752174043,-0.007282716286190094
0.5_0.5,42,A_gammA_S,fedadapt,alpha0.5_gamma0.5_seed42/fedadapt,site_A,0.7847630743350852,0.623830913595739,0.0455055210489994,0.788413,0.631997,0.2914,8.4,-0.0036499256649148437,-0.008166086404261086
0.5_0.5,42,A_gammA_S,fedadapt,alpha0.5_gamma0.5_seed42/fedadapt,site_B,0.7287907838202451,0.355300295361682,0.0159486276910518,0.764817,0.41001,0.1381,5.4,-0.03602621617975488,-0.05470970463831798
0.5_0.5,42,A_gammA_S,fedadapt,alpha0.5_gamma0.5_seed42/fedadapt,site_C,0.7655886195331341,0.4830221311395911,0.0783427826287581,0.771405,0.504599,0.1742,5.4,-0.005816380466865945,-0.021576868860408938
0.5_0.5,42,A_gammA_S,fedadapt,alpha0.5_gamma0.5_seed42/fedadapt,site_D,0.722093576713142,0.2434467642977639,0.0734238587499458,0.727229,0.286454,0.1048,7.8,-0.00513542328685801,-0.04300723570223608
0.5_0.5,42,A_gammA_S,fedadapt,alpha0.5_gamma0.5_seed42/fedadapt,site_E,0.7511356650816324,0.283422579138069,0.0378622828111158,0.746544,0.26721,0.0848,11.0,0.004591665081632446,0.016212579138069005
0.5_1.0,123,A_gammA_S,fedavg,alpha0.5_gamma1.0_seed123/fedavg,site_A,0.8179072627314816,0.6627065475374808,0.0601167518281777,0.806816,0.651714,0.2914,8.4,0.011091262731481644,0.010992547537480801
0.5_1.0,123,A_gammA_S,fedavg,alpha0.5_gamma1.0_seed123/fedavg,site_B,0.754784318756936,0.3663570203643487,0.0607451366704865,0.764213,0.408448,0.1381,9.2,-0.009428681243064063,-0.04209097963565128
0.5_1.0,123,A_gammA_S,fedavg,alpha0.5_gamma1.0_seed123/fedavg,site_C,0.7670595154557974,0.4759398060149154,0.0370980881850068,0.765616,0.47833,0.1742,4.4,0.0014435154557974617,-0.0023901939850845544
0.5_1.0,123,A_gammA_S,fedavg,alpha0.5_gamma1.0_seed123/fedavg,site_D,0.7305730687109045,0.2652463218274716,0.0209893754711605,0.738446,0.322402,0.1048,8.4,-0.007872931289095497,-0.057155678172528424
0.5_1.0,123,A_gammA_S,fedavg,alpha0.5_gamma1.0_seed123/fedavg,site_E,0.7296156592959553,0.2553182106331844,0.0323817100291089,0.738055,0.24357,0.0848,19.8,-0.008439340704044729,0.011748210633184375
0.5_1.0,123,A_gammA_S,fedprox,alpha0.5_gamma1.0_seed123/fedprox,site_A,0.8176865497422139,0.6631295637906798,0.05989603883891,0.806816,0.651714,0.2914,8.4,0.010870549742213909,0.011415563790679761
0.5_1.0,123,A_gammA_S,fedprox,alpha0.5_gamma1.0_seed123/fedprox,site_B,0.7536024193238564,0.3663276241533049,0.0595632372374069,0.764213,0.408448,0.1381,9.2,-0.010610580676143622,-0.04212037584669509
0.5_1.0,123,A_gammA_S,fedprox,alpha0.5_gamma1.0_seed123/fedprox,site_C,0.7669987371621203,0.4747514840310709,0.0370373098913296,0.765616,0.47833,0.1742,4.4,0.00138273716212034,-0.0035785159689290524
0.5_1.0,123,A_gammA_S,fedprox,alpha0.5_gamma1.0_seed123/fedprox,site_D,0.7319456746653673,0.2651142994641732,0.0223619814256232,0.738446,0.322402,0.1048,8.4,-0.006500325334632739,-0.057287700535826824
0.5_1.0,123,A_gammA_S,fedprox,alpha0.5_gamma1.0_seed123/fedprox,site_E,0.7289455603970421,0.2546285964896214,0.0317116111301957,0.738055,0.24357,0.0848,19.8,-0.009109439602957958,0.011058596489621375
0.5_1.0,123,A_gammA_S,fedadaptproto,alpha0.5_gamma1.0_seed123/fedadaptproto,site_A,0.8170655118897305,0.6715424233802029,0.0592750009864266,0.806816,0.651714,0.2914,8.4,0.010249511889730556,0.019828423380202853
0.5_1.0,123,A_gammA_S,fedadaptproto,alpha0.5_gamma1.0_seed123/fedadaptproto,site_B,0.7496750773254353,0.3772342477269756,0.0556358952389858,0.764213,0.408448,0.1381,9.2,-0.014537922674564774,-0.031213752273024364
0.5_1.0,123,A_gammA_S,fedadaptproto,alpha0.5_gamma1.0_seed123/fedadaptproto,site_C,0.7665585549745806,0.4780168773227121,0.0365971277037899,0.765616,0.47833,0.1742,4.4,0.0009425549745806228,-0.00031312267728789145
0.5_1.0,123,A_gammA_S,fedadaptproto,alpha0.5_gamma1.0_seed123/fedadaptproto,site_D,0.7378931758080605,0.268143581304713,0.0283094825683164,0.738446,0.322402,0.1048,8.4,-0.0005528241919395827,-0.054258418695287025
0.5_1.0,123,A_gammA_S,fedadaptproto,alpha0.5_gamma1.0_seed123/fedadaptproto,site_E,0.7381777830009582,0.2645004667439681,0.0409438337341118,0.738055,0.24357,0.0848,19.8,0.00012278300095813766,0.02093046674396809
0.5_1.0,123,A_gammA_S,scaffold,alpha0.5_gamma1.0_seed123/scaffold,site_A,0.812111183449074,0.6563303470525874,0.0543206725457701,0.806816,0.651714,0.2914,8.4,0.005295183449073981,0.0046163470525873995
0.5_1.0,123,A_gammA_S,scaffold,alpha0.5_gamma1.0_seed123/scaffold,site_B,0.7450554851224196,0.3597298564835748,0.0510163030359701,0.764213,0.408448,0.1381,9.2,-0.01915751487758044,-0.04871814351642517
0.5_1.0,123,A_gammA_S,scaffold,alpha0.5_gamma1.0_seed123/scaffold,site_C,0.7613000047272005,0.4597177204232249,0.0313385774564098,0.765616,0.47833,0.1742,4.4,-0.004315995272799467,-0.01861227957677508
0.5_1.0,123,A_gammA_S,scaffold,alpha0.5_gamma1.0_seed123/scaffold,site_D,0.730774127774638,0.23917259210281,0.0211904345348939,0.738446,0.322402,0.1048,8.4,-0.007671872225362031,-0.08322940789719002
0.5_1.0,123,A_gammA_S,scaffold,alpha0.5_gamma1.0_seed123/scaffold,site_E,0.7200269169574571,0.2368987022562738,0.0227929676906107,0.738055,0.24357,0.0848,19.8,-0.018028083042542886,-0.006671297743726212
0.5_1.0,123,A_gammA_S,fedadapt,alpha0.5_gamma1.0_seed123/fedadapt,site_A,0.8177473793928871,0.6663302287813112,0.0599568684895832,0.806816,0.651714,0.2914,8.4,0.01093137939288713,0.014616228781311191
0.5_1.0,123,A_gammA_S,fedadapt,alpha0.5_gamma1.0_seed123/fedadapt,site_B,0.7483057991720542,0.3698451769947069,0.0542666170856047,0.764213,0.408448,0.1381,9.2,-0.015907200827945833,-0.03860282300529305
0.5_1.0,123,A_gammA_S,fedadapt,alpha0.5_gamma1.0_seed123/fedadapt,site_C,0.7706601689145427,0.4743538070149745,0.040698741643752,0.765616,0.47833,0.1742,4.4,0.005044168914542735,-0.003976192985025495
0.5_1.0,123,A_gammA_S,fedadapt,alpha0.5_gamma1.0_seed123/fedadapt,site_D,0.7302318636938627,0.2825920458558274,0.0206481704541187,0.738446,0.322402,0.1048,8.4,-0.00821413630613732,-0.0398099541441726
0.5_1.0,123,A_gammA_S,fedadapt,alpha0.5_gamma1.0_seed123/fedadapt,site_E,0.7291071525429857,0.256798263416284,0.0318732032761394,0.738055,0.24357,0.0848,19.8,-0.008947847457014269,0.01322826341628397
1.0_0.5,456,A_gammA_S,fedavg,alpha1.0_gamma0.5_seed456/fedavg,site_A,0.790934065934066,0.6081552890183289,0.0537967253629905,0.789765,0.590723,0.2621,7.6,0.0011690659340659604,0.01743228901832894
1.0_0.5,456,A_gammA_S,fedavg,alpha1.0_gamma0.5_seed456/fedavg,site_B,0.7454761634076095,0.3256085589671285,0.0456053013607583,0.752796,0.409739,0.1471,8.4,-0.0073198365923905495,-0.08413044103287154
1.0_0.5,456,A_gammA_S,fedavg,alpha1.0_gamma0.5_seed456/fedavg,site_C,0.7649840944297263,0.4783254080356039,0.0585802712095351,0.772558,0.501768,0.1742,4.2,-0.007573905570273709,-0.023442591964396076
1.0_0.5,456,A_gammA_S,fedavg,alpha1.0_gamma0.5_seed456/fedavg,site_D,0.7530789948925969,0.3174105944304788,0.056877631184936,0.752133,0.35567,0.1221,6.2,0.0009459948925968353,-0.03825940556952118
1.0_0.5,456,A_gammA_S,fedavg,alpha1.0_gamma0.5_seed456/fedavg,site_E,0.7441432608407785,0.2751903609156026,0.0369543923313226,0.759777,0.32672,0.1071,9.8,-0.015633739159221505,-0.051529639084397394
1.0_0.5,456,A_gammA_S,fedprox,alpha1.0_gamma0.5_seed456/fedprox,site_A,0.7917990643894259,0.6073360761095887,0.0546617238183504,0.789765,0.590723,0.2621,7.6,0.0020340643894258825,0.01661307610958873
1.0_0.5,456,A_gammA_S,fedprox,alpha1.0_gamma0.5_seed456/fedprox,site_B,0.7567986905469853,0.378665166494354,0.0569278285001342,0.752796,0.409739,0.1471,8.4,0.004002690546985321,-0.03107383350564602
1.0_0.5,456,A_gammA_S,fedprox,alpha1.0_gamma0.5_seed456/fedprox,site_C,0.76601897137115,0.4768200176390548,0.0596151481509589,0.772558,0.501768,0.1742,4.2,-0.006539028628849919,-0.024947982360945198
1.0_0.5,456,A_gammA_S,fedprox,alpha1.0_gamma0.5_seed456/fedprox,site_D,0.7525438457428383,0.3179158091639628,0.0563424820351774,0.752133,0.35567,0.1221,6.2,0.0004108457428382284,-0.037754190836037205
1.0_0.5,456,A_gammA_S,fedprox,alpha1.0_gamma0.5_seed456/fedprox,site_E,0.7442841324982461,0.274004729189521,0.0370952639887902,0.759777,0.32672,0.1071,9.8,-0.015492867501753937,-0.052715270810479
1.0_0.5,456,A_gammA_S,fedadaptproto,alpha1.0_gamma0.5_seed456/fedadaptproto,site_A,0.7936279182664725,0.6267606827656842,0.056490577695397,0.789765,0.590723,0.2621,7.6,0.003862918266472448,0.0360376827656842
1.0_0.5,456,A_gammA_S,fedadaptproto,alpha1.0_gamma0.5_seed456/fedadaptproto,site_B,0.757238867317312,0.3733192088101273,0.0573680052704609,0.752796,0.409739,0.1471,8.4,0.004442867317312027,-0.03641979118987271
1.0_0.5,456,A_gammA_S,fedadaptproto,alpha1.0_gamma0.5_seed456/fedadaptproto,site_C,0.7667037904500685,0.491807568301829,0.0602999672298774,0.772558,0.501768,0.1742,4.2,-0.005854209549931433,-0.009960431698171013
1.0_0.5,456,A_gammA_S,fedadaptproto,alpha1.0_gamma0.5_seed456/fedadaptproto,site_D,0.7548941402845685,0.3542294919749471,0.0586927765769076,0.752133,0.35567,0.1221,6.2,0.0027611402845684196,-0.0014405080250529112
1.0_0.5,456,A_gammA_S,fedadaptproto,alpha1.0_gamma0.5_seed456/fedadaptproto,site_E,0.7501237322724759,0.2891273879957581,0.04293486376302,0.759777,0.32672,0.1071,9.8,-0.009653267727524173,-0.03759261200424191
1.0_0.5,456,A_gammA_S,scaffold,alpha1.0_gamma0.5_seed456/scaffold,site_A,0.7915192638686614,0.6059362807591717,0.0543819232975859,0.789765,0.590723,0.2621,7.6,0.0017542638686613987,0.015213280759171721
1.0_0.5,456,A_gammA_S,scaffold,alpha1.0_gamma0.5_seed456/scaffold,site_B,0.7558090215832372,0.3787961810575547,0.055938159536386,0.752796,0.409739,0.1471,8.4,0.00301302158323713,-0.030942818942445327
1.0_0.5,456,A_gammA_S,scaffold,alpha1.0_gamma0.5_seed456/scaffold,site_C,0.7642069071417099,0.4857577085842564,0.0578030839215187,0.772558,0.501768,0.1742,4.2,-0.008351092858290055,-0.016010291415743616
1.0_0.5,456,A_gammA_S,scaffold,alpha1.0_gamma0.5_seed456/scaffold,site_D,0.7477820248601106,0.2850230554703464,0.0515806611524497,0.752133,0.35567,0.1221,6.2,-0.004350975139889468,-0.07064694452965359
1.0_0.5,456,A_gammA_S,scaffold,alpha1.0_gamma0.5_seed456/scaffold,site_E,0.7348217832661375,0.2448577880715119,0.0276329147566816,0.759777,0.32672,0.1071,9.8,-0.024955216733862584,-0.08186221192848811
1.0_0.5,456,A_gammA_S,fedadapt,alpha1.0_gamma0.5_seed456/fedadapt,site_A,0.7936605763714197,0.6163165625493151,0.0565232358003442,0.789765,0.590723,0.2621,7.6,0.0038955763714196845,0.025593562549315108
1.0_0.5,456,A_gammA_S,fedadapt,alpha1.0_gamma0.5_seed456/fedadapt,site_B,0.7497551334522686,0.3512168801493097,0.0498842714054175,0.752796,0.409739,0.1471,8.4,-0.003040866547731391,-0.058522119850690335
1.0_0.5,456,A_gammA_S,fedadapt,alpha1.0_gamma0.5_seed456/fedadapt,site_C,0.7561891112589787,0.4703918383764718,0.0497852880387875,0.772558,0.501768,0.1742,4.2,-0.01636888874102127,-0.03137616162352819
1.0_0.5,456,A_gammA_S,fedadapt,alpha1.0_gamma0.5_seed456/fedadapt,site_D,0.7508159346950278,0.3234753482173205,0.0546145709873669,0.752133,0.35567,0.1221,6.2,-0.0013170653049722203,-0.032194651782679495
1.0_0.5,456,A_gammA_S,fedadapt,alpha1.0_gamma0.5_seed456/fedadapt,site_E,0.7508609606132236,0.28962731199929,0.0436720921037677,0.759777,0.32672,0.1071,9.8,-0.008916039386776431,-0.03709268800071003
0.5_0.75,123,A_gammA_S,fedavg,alpha0.5_gamma0.75_seed123/fedavg,site_A,0.8054643985345161,0.6621182274753488,0.0598836785635327,0.798989,0.647418,0.2914,7.2,0.006475398534516175,0.014700227475348715
0.5_0.75,123,A_gammA_S,fedavg,alpha0.5_gamma0.75_seed123/fedavg,site_B,0.7724841847776073,0.370464149624377,0.0520989494120686,0.777227,0.434773,0.1381,6.6,-0.004742815222392727,-0.064308850375623
0.5_0.75,123,A_gammA_S,fedavg,alpha0.5_gamma0.75_seed123/fedavg,site_C,0.7653350465850466,0.4710513018620316,0.0658188236313236,0.75475,0.476265,0.1742,4.2,0.010585046585046554,-0.005213698137968403
0.5_0.75,123,A_gammA_S,fedavg,alpha0.5_gamma0.75_seed123/fedavg,site_D,0.6953851425438596,0.2533417803840185,0.0116497624269005,0.730347,0.300991,0.1048,6.6,-0.03496185745614033,-0.04764921961598151
0.5_0.75,123,A_gammA_S,fedavg,alpha0.5_gamma0.75_seed123/fedavg,site_E,0.7623772367568694,0.2612803967966528,0.0381253723180891,0.75226,0.273574,0.0848,12.0,0.010117236756869374,-0.012293603203347159
0.5_0.75,123,A_gammA_S,fedprox,alpha0.5_gamma0.75_seed123/fedprox,site_A,0.8061869302857727,0.6637569647665476,0.0606062103147893,0.798989,0.647418,0.2914,7.2,0.007197930285772758,0.016338964766547504
0.5_0.75,123,A_gammA_S,fedprox,alpha0.5_gamma0.75_seed123/fedprox,site_B,0.7653587999726887,0.3743793418552275,0.04497356460715,0.777227,0.434773,0.1381,6.6,-0.01186820002731126,-0.060393658144772544
0.5_0.75,123,A_gammA_S,fedprox,alpha0.5_gamma0.75_seed123/fedprox,site_C,0.7654953631516133,0.4708328379504258,0.0659791401978903,0.75475,0.476265,0.1742,4.2,0.01074536315161323,-0.005432162049574196
0.5_0.75,123,A_gammA_S,fedprox,alpha0.5_gamma0.75_seed123/fedprox,site_D,0.695810489766082,0.2659730598661779,0.0120751096491228,0.730347,0.300991,0.1048,6.6,-0.034536510233918016,-0.03501794013382209
0.5_0.75,123,A_gammA_S,fedprox,alpha0.5_gamma0.75_seed123/fedprox,site_E,0.7621401467679263,0.2577277213677369,0.0378882823291459,0.75226,0.273574,0.0848,12.0,0.009880146767926257,-0.015846278632263067
0.5_0.75,123,A_gammA_S,fedadaptproto,alpha0.5_gamma0.75_seed123/fedadaptproto,site_A,0.802237913443578,0.6574381584192713,0.0566571934725945,0.798989,0.647418,0.2914,7.2,0.0032489134435780276,0.010020158419271286
0.5_0.75,123,A_gammA_S,fedadaptproto,alpha0.5_gamma0.75_seed123/fedadaptproto,site_B,0.7735061257083824,0.3950552672683774,0.0531208903428437,0.777227,0.434773,0.1381,6.6,-0.003720874291617604,-0.0397177327316226
0.5_0.75,123,A_gammA_S,fedadaptproto,alpha0.5_gamma0.75_seed123/fedadaptproto,site_C,0.7622538403788404,0.4685486470875843,0.0627376174251174,0.75475,0.476265,0.1742,4.2,0.007503840378840332,-0.0077163529124156804
0.5_0.75,123,A_gammA_S,fedadaptproto,alpha0.5_gamma0.75_seed123/fedadaptproto,site_D,0.7050667032163742,0.2963034838468683,0.0213313230994151,0.730347,0.300991,0.1048,6.6,-0.025280296783625755,-0.004687516153131732
0.5_0.75,123,A_gammA_S,fedadaptproto,alpha0.5_gamma0.75_seed123/fedadaptproto,site_E,0.7631834512272798,0.2987502220386305,0.0389315867884995,0.75226,0.273574,0.0848,12.0,0.010923451227279779,0.025176222038630514
0.5_0.75,123,A_gammA_S,scaffold,alpha0.5_gamma0.75_seed123/scaffold,site_A,0.8060975916019991,0.6648501731194676,0.0605168716310157,0.798989,0.647418,0.2914,7.2,0.00710859160199917,0.017432173119467542
0.5_0.75,123,A_gammA_S,scaffold,alpha0.5_gamma0.75_seed123/scaffold,site_B,0.7598668879264024,0.3774323043413627,0.0394816525608637,0.777227,0.434773,0.1381,6.6,-0.017360112073597556,-0.05734069565863731
0.5_0.75,123,A_gammA_S,scaffold,alpha0.5_gamma0.75_seed123/scaffold,site_C,0.7653350465850466,0.4865538096019474,0.0658188236313236,0.75475,0.476265,0.1742,4.2,0.010585046585046554,0.01028880960194739
0.5_0.75,123,A_gammA_S,scaffold,alpha0.5_gamma0.75_seed123/scaffold,site_D,0.6986321271929825,0.2564764918281766,0.0148967470760233,0.730347,0.300991,0.1048,6.6,-0.03171487280701746,-0.0445145081718234
0.5_0.75,123,A_gammA_S,scaffold,alpha0.5_gamma0.75_seed123/scaffold,site_E,0.7649233770729097,0.2460077663599288,0.0406715126341293,0.75226,0.273574,0.0848,12.0,0.012663377072909654,-0.027566233640071186
0.5_0.75,123,A_gammA_S,fedadapt,alpha0.5_gamma0.75_seed123/fedadapt,site_A,0.807857604842239,0.6656816600903896,0.0622768848712556,0.798989,0.647418,0.2914,7.2,0.008868604842239058,0.0182636600903896
0.5_0.75,123,A_gammA_S,fedadapt,alpha0.5_gamma0.75_seed123/fedadapt,site_B,0.7697026055411909,0.3653146894527341,0.0493173701756521,0.777227,0.434773,0.1381,6.6,-0.007524394458809147,-0.06945831054726592
0.5_0.75,123,A_gammA_S,fedadapt,alpha0.5_gamma0.75_seed123/fedadapt,site_C,0.7627495283745284,0.4763102441188249,0.0632333054208054,0.75475,0.476265,0.1742,4.2,0.00799952837452833,4.524411882489421e-05
0.5_0.75,123,A_gammA_S,fedadapt,alpha0.5_gamma0.75_seed123/fedadapt,site_D,0.6920906432748538,0.254532223646384,0.0083552631578946,0.730347,0.300991,0.1048,6.6,-0.03825635672514616,-0.046458776353616005
0.5_0.75,123,A_gammA_S,fedadapt,alpha0.5_gamma0.75_seed123/fedadapt,site_E,0.7615015771638396,0.27506903530967,0.0372497127250592,0.75226,0.273574,0.0848,12.0,0.009241577163839554,0.0014950353096699898
0.3_0.5,123,A_gammA_S,fedavg,alpha0.3_gamma0.5_seed123/fedavg,site_A,0.7840075041896042,0.6353298704615983,0.0407115964682556,0.785118,0.641791,0.3094,11.0,-0.0011104958103957951,-0.006461129538401722
0.3_0.5,123,A_gammA_S,fedavg,alpha0.3_gamma0.5_seed123/fedavg,site_B,0.7666002951232903,0.3778199558197109,0.0328324660577018,0.777228,0.422629,0.1325,4.4,-0.01062770487670972,-0.04480904418028908
0.3_0.5,123,A_gammA_S,fedavg,alpha0.3_gamma0.5_seed123/fedavg,site_C,0.7871813969477128,0.4944242794272756,0.0610153044051191,0.78336,0.506181,0.1742,3.8,0.003821396947712885,-0.011756720572724366
0.3_0.5,123,A_gammA_S,fedavg,alpha0.3_gamma0.5_seed123/fedavg,site_D,0.7032068764291157,0.1865250507665222,0.0536990282012194,0.739944,0.280155,0.0941,5.8,-0.03673712357088432,-0.09362994923347778
0.3_0.5,123,A_gammA_S,fedavg,alpha0.3_gamma0.5_seed123/fedavg,site_E,0.7386254618053483,0.2044309413884651,0.0734397192167948,0.752765,0.240238,0.071,8.0,-0.014139538194651746,-0.03580705861153491
0.3_0.5,123,A_gammA_S,fedprox,alpha0.3_gamma0.5_seed123/fedprox,site_A,0.7843200405882814,0.6344742512366728,0.0410241328669328,0.785118,0.641791,0.3094,11.0,-0.0007979594117185629,-0.007316748763327219
0.3_0.5,123,A_gammA_S,fedprox,alpha0.3_gamma0.5_seed123/fedprox,site_B,0.7664443102974943,0.3725790653835789,0.0326764812319058,0.777228,0.422629,0.1325,4.4,-0.010783689702505761,-0.0500499346164211
